reaction,split,not_high_yielding,high_yielding
"Methyl (2s)-2-amino-3-[3-bromo-4-[2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethoxy]phenyl]propanoate and 3-(4-methylphenyl)prop-2-enoic acid react together to produce (2s)-3-[3-bromo-4-[2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethoxy]phenyl]-2-[3-(4-methylphenyl)prop-2-enoylamino]propanoic acid.",train,1,0
"Di(imidazol-1-yl)methanone and 2-amino-n-[2-[4-[[1-[(4-fluorophenyl)methyl]benzimidazol-2-yl]amino]piperidin-1-yl]ethyl]-5-methylsulfanylbenzamide react together in the presence of oxolane to produce 3-[2-[4-[[1-[(4-fluorophenyl)methyl]benzimidazol-2-yl]amino]piperidin-1-yl]ethyl]-6-methylsulfanyl-1h-quinazoline-2,4-dione.",train,0,1
"5-chloro-3a,4,5,7a-tetrahydro-2-benzofuran-1,3-dione and pyridin-2-amine react together to produce 5-chloro-2-pyridin-2-yl-3a,4,5,7a-tetrahydroisoindole-1,3-dione.",train,0,1
"4-(4-bromophenyl)-1,2-dihydronaphthalene and methyl prop-2-enoate react together in the presence of acetonitrile to produce methyl 3-[4-(3,4-dihydronaphthalen-1-yl)phenyl]prop-2-enoate.",train,0,1
2-chloro-5-ethenylpyridine and trimethyl-(1-methyl-5-trimethylsilylpyrrolidin-2-yl)silane react together in the presence of acetonitrile to produce 2-(6-chloropyridin-3-yl)-7-methyl-7-azabicyclo[2.2.1]heptane.,train,0,1
"Hydroxylamine and 1-phenylethane-1,2-diol react together to produce benzoic acid.",train,0,1
Prop-2-enyl 4-[1-[2-[6-(4-fluorophenyl)hexylamino]-2-oxoethyl]-4-oxoazetidin-2-yl]sulfanylbutanoate and 3-chlorobenzenecarboperoxoic acid react together to produce prop-2-enyl 4-[1-[2-[6-(4-fluorophenyl)hexylamino]-2-oxoethyl]-4-oxoazetidin-2-yl]sulfinylbutanoate.,train,1,0
"(1s,3as,3bs,9ar,9bs,11as)-6,9a,11a-trimethyl-7-oxo-2,3,3a,3b,4,8,9,9b,10,11-decahydro-1h-indeno[5,4-f]quinoline-1-carboxylic acid and 1,2-dithiophen-2-ylethanamine react together to produce (1s,3as,3bs,9ar,9bs,11as)-n-(1,2-dithiophen-2-ylethyl)-6,9a,11a-trimethyl-7-oxo-2,3,3a,3b,4,8,9,9b,10,11-decahydro-1h-indeno[5,4-f]quinoline-1-carboxamide.",train,1,0
4-methylbenzenesulfonyl chloride and (3s)-1-benzylpyrrolidin-3-ol react together to produce 4-methylbenzenesulfonate.,test,0,1
"Ethynylbenzene and 3-azidopropan-1-ol react together in the presence of triphenylphosphane, triphenylphosphane, oxolane, 1,2,3,4,5-pentamethylcyclopenta-1,3-diene, chlororuthenium(1+) to produce 3-(5-phenyltriazol-1-yl)propan-1-ol.",train,0,1
"Tributyl(ethenyl)stannane and 3-bromo-2-nitropyridine react together in the presence of acetonitrile, tetrabutylazanium, dichloropalladium;triphenylphosphanium, chloride to produce 3-ethenyl-2-nitropyridine.",train,1,0
5-(5-ethyl-2-methyl-6-oxo-1h-pyridin-3-yl)thiophene-2-sulfonyl chloride and 2-(2-piperazin-1-ylethoxy)ethanol react together to produce chlorane.,train,0,1
5-(chloromethyl)-2-phenylmethoxypyridine and 4-(3-imidazol-1-ylpropyl)phenol react together to produce 5-[[4-(3-imidazol-1-ylpropyl)phenoxy]methyl]-2-phenylmethoxypyridine.,train,1,0
"Tert-butyl n-[(5-phenylmethoxy-2,3-dihydro-1h-inden-2-yl)methyl]carbamate reacts in the presence of methane, methanol, palladium to produce tert-butyl n-[(5-hydroxy-2,3-dihydro-1h-inden-2-yl)methyl]carbamate.",train,0,1
[2-[(4-chlorophenyl)methyl]-6-(3-fluoro-4-methoxyphenyl)-3-oxopyridazin-4-yl]methyl methanesulfonate and n-methylmethanamine react together to produce 2-[(4-chlorophenyl)methyl]-4-[(dimethylamino)methyl]-6-(3-fluoro-4-methoxyphenyl)pyridazin-3-one.,train,0,1
"2-methylpropane-2-sulfinamide and 1-[5-methoxy-6-(2,2,2-trifluoroethoxy)pyridin-3-yl]ethanone react together to produce n-[1-[5-methoxy-6-(2,2,2-trifluoroethoxy)pyridin-3-yl]ethyl]-2-methylpropane-2-sulfinamide.",train,0,1
"Dimethyl (2s)-2-[[7-chloro-4-(chloromethyl)-1h-indazol-5-yl]methyl]butanedioate and pyridin-4-ylmethanamine react together in the presence of ethyl acetate, n,n-dimethylformamide to produce methyl 2-[(7s)-4-chloro-8-oxo-9-(pyridin-4-ylmethyl)-3,6,7,10-tetrahydropyrazolo[3,4-i][2]benzazepin-7-yl]acetate.",train,1,0
"Tribromoborane and 2-bromo-1,3-dimethoxy-5-(2-phenylethenyl)benzene react together to produce 2-bromo-5-(2-phenylethenyl)benzene-1,3-diol.",train,0,1
"Tert-butyl (2s)-5-amino-2-[[4-[[1-(4-fluorophenyl)-2-imidazol-1-ylethyl]amino]-2-phenylbenzoyl]amino]-5-oxopentanoate reacts in the presence of 2,2,2-trifluoroacetic acid to produce (2s)-5-amino-2-[[4-[[1-(4-fluorophenyl)-2-imidazol-1-ylethyl]amino]-2-phenylbenzoyl]amino]-5-oxopentanoic acid.",train,0,1
1-(bromomethyl)-3-chlorobenzene and tert-butyl 2-(4-methyl-1-methylsulfanyl-9h-carbazol-2-yl)acetate react together to produce tert-butyl 2-[9-[(3-chlorophenyl)methyl]-4-methyl-1-methylsulfanylcarbazol-2-yl]acetate.,train,0,1
"2-(3-oxo-1h-pyrazol-2-yl)pyridine-4-carbonitrile and [4-chloro-2-(2,2,2-trifluoroethoxy)phenyl]methanol react together to produce 2-[5-[[4-chloro-2-(2,2,2-trifluoroethoxy)phenyl]methoxy]pyrazol-1-yl]pyridine-4-carbonitrile.",train,0,1
2-chloro-n-[3-[4-(chloromethyl)phenyl]pyrazin-2-yl]benzenesulfonamide and 2-ethyl-1h-benzimidazole react together to produce 2-chloro-n-[3-[4-[(2-ethylbenzimidazol-1-yl)methyl]phenyl]pyrazin-2-yl]benzenesulfonamide.,train,1,0
(2s)-2-[5-[5-[(4-tert-butylbenzoyl)amino]pyridin-2-yl]-3-oxo-1h-isoindol-2-yl]-3-methylbutanoic acid and methyl (2s)-2-[5-[3-fluoro-4-(naphthalene-2-carbonylamino)phenyl]-3-oxo-1h-isoindol-2-yl]-3-methylbutanoate react together to produce (2s)-2-[5-[3-fluoro-4-(naphthalene-2-carbonylamino)phenyl]-3-oxo-1h-isoindol-2-yl]-3-methylbutanoic acid.,train,1,0
2-methoxyphenol reacts in the presence of ruthenium to produce 2-methoxycyclohexan-1-ol.,train,1,0
"Ethyl n-[[1-(5-bromo-2-chloropyridin-3-yl)-2-(2,3-dichlorophenyl)ethylidene]amino]carbamate and thionyl dichloride react together to produce 4-(5-bromo-2-chloropyridin-3-yl)-5-(2,3-dichlorophenyl)thiadiazole.",train,1,0
"N-methyl-n-prop-2-enyl-6-(1,2,3,4-tetrahydroquinolin-6-yloxy)hexan-1-amine and 4-chlorobenzenesulfonyl chloride react together to produce 5-[[1-(4-chlorophenyl)sulfonyl-3,4-dihydro-2h-quinolin-6-yl]oxy]-n-methyl-n-prop-2-enylpentan-1-amine.",train,0,1
Methanethione and 1-[4-(aminomethyl)piperidin-1-yl]ethanone react together in the presence of oxolane to produce 1-[4-(isothiocyanatomethyl)piperidin-1-yl]ethanone.,train,0,1
"2-bromo-1,3-thiazole-4-carboxylic acid and 4-[1-[(2s)-2-aminopropyl]pyrazol-3-yl]-2-chloro-3-methylbenzonitrile react together to produce 2-bromo-n-[(2s)-1-[3-(3-chloro-4-cyano-2-methylphenyl)pyrazol-1-yl]propan-2-yl]-1,3-thiazole-4-carboxamide.",train,1,0
"Piperazin-1-yl-[4-[4-[3-(propan-2-ylamino)pyridin-2-yl]piperazine-1-carbonyl]phenyl]methanone and 3-bromopropane-1,2-diol react together to produce [4-(2,3-dihydroxypropyl)piperazin-1-yl]-[4-[4-[3-(propan-2-ylamino)pyridin-2-yl]piperazine-1-carbonyl]phenyl]methanone.",train,0,1
"4-chloro-6-(5-chloro-2-methylphenyl)pyrimidin-2-amine and 4-bromoaniline react together to produce 4-n-(4-bromophenyl)-6-(5-chloro-2-methylphenyl)pyrimidine-2,4-diamine.",train,0,1
1-(2-methylsulfanylphenyl)piperazine and phenyl n-(3-ethoxyquinoxalin-2-yl)carbamate react together to produce n-(3-ethoxyquinoxalin-2-yl)-4-(2-methylsulfanylphenyl)piperazine-1-carboxamide.,train,0,1
(2s)-2-[5-[4-(benzenesulfonamido)phenyl]-3-oxo-1h-isoindol-2-yl]-3-methylbutanoic acid and methyl (2s)-3-methyl-2-[3-oxo-5-[4-[[4-(trifluoromethyl)phenyl]sulfonylamino]phenyl]-1h-isoindol-2-yl]butanoate react together to produce (2s)-3-methyl-2-[3-oxo-5-[4-[[4-(trifluoromethyl)phenyl]sulfonylamino]phenyl]-1h-isoindol-2-yl]butanoic acid.,train,0,1
"5,5-dimethyl-3-[4-nitro-3-(trifluoromethyl)phenyl]-1-[9-(3,3,4,4,5,5,6,6,6-nonafluorohexylsulfanyl)nonyl]imidazolidine-2,4-dione and 5,5-dimethyl-3-[4-nitro-3-(trifluoromethyl)phenyl]-1-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]imidazolidine-2,4-dione react together to produce 5,5-dimethyl-3-[4-nitro-3-(trifluoromethyl)phenyl]-1-[9-(3,3,4,4,5,5,6,6,6-nonafluorohexylsulfinyl)nonyl]imidazolidine-2,4-dione.",train,0,1
4-[4-methoxy-3-(oxiran-2-ylmethoxy)phenyl]pyrrolidin-2-one and 1-phenylpiperazine react together in the presence of methanol to produce 4-[3-[2-hydroxy-3-(4-phenylpiperazin-1-yl)propoxy]-4-methoxyphenyl]pyrrolidin-2-one.,train,1,0
Tert-butyl n-[1-[2-nitro-4-(trifluoromethyl)phenyl]piperidin-4-yl]carbamate reacts in the presence of methanol to produce tert-butyl n-[1-[2-amino-4-(trifluoromethyl)phenyl]piperidin-4-yl]carbamate.,train,0,1
Thionyl dichloride and methyl (2r)-3-[7-chloro-4-(hydroxymethyl)-1h-indazol-5-yl]-2-(phenylmethoxycarbonylamino)propanoate react together in the presence of dichloromethane to produce methyl (2r)-3-[7-chloro-4-(chloromethyl)-1h-indazol-5-yl]-2-(phenylmethoxycarbonylamino)propanoate.,train,0,1
"Cyclopropyl(pyridin-3-yl)methanol reacts in the presence of 1,4-dioxane, manganese, oxygen(2-), oxygen(2-) to produce cyclopropyl(pyridin-3-yl)methanone.",train,0,1
"4,5-dichloro-3,6-dioxocyclohexa-1,4-diene-1,2-dicarbonitrile and 5-[4-[4-(trifluoromethyl)phenyl]piperazin-1-yl]sulfonyl-2,3-dihydro-1h-indole react together in the presence of dichloromethane to produce 5-[4-[4-(trifluoromethyl)phenyl]piperazin-1-yl]sulfonyl-1h-indole.",train,0,1
O-phenyl n-(2-methoxyquinolin-3-yl)carbamothioate and 1-(3-methoxyphenyl)piperazine react together to produce 4-(3-methoxyphenyl)-n-(2-methoxyquinolin-3-yl)piperazine-1-carbothioamide.,train,0,1
"Propan-2-one and ethyl 1-ethyl-4-hydrazinyl-6-methyltriazolo[4,5-c]pyridine-7-carboxylate react together in the presence of acetic acid to produce ethyl 1-ethyl-6-methyl-4-(2-propan-2-ylidenehydrazinyl)triazolo[4,5-c]pyridine-7-carboxylate.",train,0,1
"3-ethyl-4-hydroxyheptane-2,3,4-tricarboxylate and 2-methylpropan-1-amine react together in the presence of methanol to produce 2-hydroxy-1-n,2-n,3-n-tris(2-methylpropyl)propane-1,2,3-tricarboxamide.",train,0,1
N-phenylmethanesulfonamide and 2-phenylbutanoic acid react together in the presence of oxidane to produce n-[4-(2-phenylbutanoyl)phenyl]methanesulfonamide.,train,1,0
"Tert-butyl 4-[[4-[2-(difluoromethyl)-4-methoxybenzimidazol-1-yl]-6-morpholin-4-yl-1,3,5-triazin-2-yl]-(3-morpholin-4-ylpropyl)amino]piperidine-1-carboxylate and 2,2,2-trifluoroacetic acid react together in the presence of dichloromethane to produce 4-[2-(difluoromethyl)-4-methoxybenzimidazol-1-yl]-6-morpholin-4-yl-n-(3-morpholin-4-ylpropyl)-n-piperidin-4-yl-1,3,5-triazin-2-amine.",train,0,1
"Benzene and 2-amino-2-methylpropan-1-ol react together in the presence of propan-2-one to produce 2,2,4,4-tetramethyl-1,3-oxazolidine.",train,1,0
N-ethyl-n-(trifluoro-lambda4-sulfanyl)ethanamine and 2-(hydroxymethyl)-5-[5-[7-(trifluoromethyl)quinolin-4-yl]sulfanylpentoxy]pyran-4-one react together in the presence of dichloromethane to produce 2-(fluoromethyl)-5-[5-[7-(trifluoromethyl)quinolin-4-yl]sulfanylpentoxy]pyran-4-one.,train,1,0
"2-[5-[3-[2-(2-chlorophenyl)propyl-[[2-chloro-3-(trifluoromethyl)phenyl]methyl]amino]propoxy]cyclohexa-2,4-dien-1-ylidene]acetic acid and methyl 2-[5-[3-[[2-chloro-3-(trifluoromethyl)phenyl]methyl-[2-(4-methoxyphenyl)propyl]amino]propoxy]cyclohexa-2,4-dien-1-ylidene]acetate react together to produce chlorane.",test,1,0
"1-[4-(4-nitrophenyl)piperazin-1-yl]ethanone and molecular hydrogen react together in the presence of ethyl acetate, palladium to produce 1-[4-(4-aminophenyl)piperazin-1-yl]ethanone.",train,1,0
"Pentane-2,4-dione and 4-hydroxy-3-methoxybenzaldehyde react together to produce (1e,6e)-1,7-bis(4-hydroxy-3-methoxyphenyl)hepta-1,6-diene-3,5-dione.",train,0,1
"6-benzyl-3,4-bis(phenylmethoxy)pyridazine reacts in the presence of methanol, palladium to produce 6-benzyl-1,2-dihydropyridazine-3,4-dione.",train,0,1
Iodane and acridine react together in the presence of ethanol to produce acridin-10-ium.,train,0,1
"But-3-en-2-one and 2-fluoroaniline react together in the presence of acetic acid, chloride, chloride, zinc(2+) to produce 8-fluoro-4-methylquinoline.",train,1,0
"Ethyl n-[(1-methyl-2,3-dihydroindol-5-yl)sulfonyl]carbamate and 4-chloroaniline react together to produce 1-(4-chlorophenyl)-3-[(1-methyl-2,3-dihydroindol-5-yl)sulfonyl]urea.",train,1,0
"Chlorane and 1-(3,4-dihydroxy-2-methoxyphenyl)-2-[(2-methyl-1-phenylpropan-2-yl)amino]ethanone react together in the presence of methanol, dioxoplatinum to produce 4-[1-hydroxy-2-[(2-methyl-1-phenylpropan-2-yl)amino]ethyl]-3-methoxybenzene-1,2-diol.",train,1,0
Thionyl dichloride and 4-methylbenzenecarbothioic s-acid react together in the presence of benzene to produce 4-methylbenzenecarbothioyl chloride.,train,0,1
"5-bromo-2-hydroxybenzoic acid and 3,5-dimethylaniline react together to produce 5-bromo-n-(3,5-dimethylphenyl)-2-hydroxybenzamide.",train,1,0
"Tributyl(furan-2-yl)stannane and 3,4-dichloro-1,2,5-thiadiazole react together in the presence of palladium;triphenylphosphanium, toluene to produce 3-chloro-4-(furan-2-yl)-1,2,5-thiadiazole.",train,1,0
"3-[3-methoxy-4-[[2-[(e)-2-phenylethenyl]-1,3-oxazol-4-yl]methoxy]phenyl]propyl methanesulfonate and 1h-imidazole react together to produce 4-[[4-(3-imidazol-1-ylpropyl)-2-methoxyphenoxy]methyl]-2-[(e)-2-phenylethenyl]-1,3-oxazole.",train,1,0
"2-methylpropane-2-sulfinamide and [3-[tert-butyl(dimethyl)silyl]oxy-4-fluorophenyl]-[3-fluoro-5-(1,1,2,2-tetrafluoroethoxy)phenyl]methanone react together in the presence of oxolane to produce n-[[3-[tert-butyl(dimethyl)silyl]oxy-4-fluorophenyl]-[3-fluoro-5-(1,1,2,2-tetrafluoroethoxy)phenyl]methylidene]-2-methylpropane-2-sulfinamide.",train,0,1
1-tert-butyl-5-propylpyrazole-3-carbaldehyde and 2-[4-(3-chlorophenyl)piperazin-1-yl]ethanamine react together to produce n-[(1-tert-butyl-5-propylpyrazol-3-yl)methyl]-2-[4-(3-chlorophenyl)piperazin-1-yl]ethanamine.,train,0,1
"5-amino-3-(3-chloroanilino)-1h-pyrazole-4-carbonitrile and 4-(trifluoromethyl)benzaldehyde react together in the presence of piperidine, ethanol to produce 5-(3-chloroanilino)-3-[[4-(trifluoromethyl)phenyl]methylideneamino]-1h-pyrazole-4-carbonitrile.",train,1,0
"Pyridine-4-carbaldehyde and 8-methoxy-1,2,3,4-tetrahydrochromeno[3,4-c]pyridin-5-one react together to produce 8-methoxy-3-(pyridin-4-ylmethyl)-2,4-dihydro-1h-chromeno[3,4-c]pyridin-5-one.",train,1,0
"2-[(4-methylpiperazin-1-yl)methyl]-3-(2-phenylmethoxyethyl)imidazo[4,5-b]pyridine and molecular hydrogen react together in the presence of methanol, palladium to produce 2-[2-[(4-methylpiperazin-1-yl)methyl]imidazo[4,5-b]pyridin-3-yl]ethanol.",train,1,0
"Tert-butyl 2-(phenylmethoxycarbonylamino)-4-sulfamoylbenzoate and benzyl 4-methoxy-2-(phenoxycarbonylamino)benzoate react together to produce 2-amino-4-[(7-methoxy-2,4-dioxo-1h-quinazolin-3-yl)sulfonyl]benzoic acid.",train,1,0
"4-(2-chlorophenyl)-2-methylsulfanyl-8-pentan-3-ylpyrido[2,3-d]pyrimidin-7-one and n',n'-diethylethane-1,2-diamine react together to produce 4-(2-chlorophenyl)-2-[2-(diethylamino)ethylamino]-8-pentan-3-ylpyrido[2,3-d]pyrimidin-7-one.",train,0,1
"Boranuide and ethyl 4,4,4-trifluoro-3-oxobutanoate react together in the presence of oxolane, acetic acid, methanol, nickel, platinum, ruthenium, zinc to produce ethyl 4,4,4-trifluoro-3-hydroxybutanoate.",train,0,1
"4-chloro-6,7-dimethoxyquinazoline and isoquinolin-1-amine react together to produce n-isoquinolin-1-yl-6,7-dimethoxyquinazolin-4-amine.",train,1,0
Zinc;ethane and benzaldehyde react together to produce 1-phenylpropan-1-ol.,train,1,0
"3-[[3,5-bis(trifluoromethyl)phenyl]carbamoyl]-4-phenylmethoxybenzoic acid and 4-benzylpiperidine react together to produce 5-(4-benzylpiperidine-1-carbonyl)-n-[3,5-bis(trifluoromethyl)phenyl]-2-phenylmethoxybenzamide.",train,0,1
"2,6-dichloropyrazine and 7-hydroxy-2,3-dihydroinden-1-one react together in the presence of ethyl acetate to produce 7-(6-chloropyrazin-2-yl)oxy-2,3-dihydroinden-1-one.",train,0,1
"Tert-butyl 5-diphenoxyphosphoryloxy-2,3-dihydro-1,4-oxazine-4-carboxylate and [6-[(2-methylpropan-2-yl)oxycarbonylamino]pyridin-3-yl]boronic acid react together to produce tert-butyl 5-[6-[(2-methylpropan-2-yl)oxycarbonylamino]pyridin-3-yl]-2,3-dihydro-1,4-oxazine-4-carboxylate.",train,1,0
"(3r)-oxepan-3-ol and tert-butyl-dimethyl-[[(4r)-2,3,4,7-tetrahydrooxepin-4-yl]oxy]silane react together to produce tert-butyl-dimethyl-[(4s)-oxepan-4-yl]oxysilane.",train,0,1
"Methyl 4-(1,3-dibenzyl-2,4-dioxopyrimidin-5-yl)-4-hydroxy-2-oxobut-3-enoate and methyl 4-[1,3-bis[(2-fluorophenyl)methyl]-2,4-dioxopyrimidin-5-yl]-4-hydroxy-2-oxobut-3-enoate react together to produce 4-[1,3-bis[(2-fluorophenyl)methyl]-2,4-dioxopyrimidin-5-yl]-4-hydroxy-2-oxobut-3-enoic acid.",train,1,0
N-[3-chloro-4-(pyridin-2-ylmethoxy)phenyl]-5-[2-(oxan-4-ylamino)ethoxy]quinazolin-4-amine and 2-hydroxyacetic acid react together to produce n-[2-[4-[3-chloro-4-(pyridin-2-ylmethoxy)anilino]quinazolin-5-yl]oxyethyl]-2-hydroxy-n-(oxan-4-yl)acetamide.,train,1,0
"5-bromo-2-fluoropyridine and 5-[4-(4-methoxyphenyl)piperazin-1-yl]-2,2,4,6,7-pentamethyl-1-benzofuran-3-one react together to produce 3-(6-fluoropyridin-3-yl)-5-[4-(4-methoxyphenyl)piperazin-1-yl]-2,2,4,6,7-pentamethyl-1-benzofuran-3-ol.",train,1,0
"Potassium;2-methylpropan-2-olate and 3-methoxyquinoxaline-5-carbaldehyde react together in the presence of oxolane, ethoxyethane, methyl(triphenyl)phosphanium, bromide to produce 8-ethenyl-2-methoxyquinoxaline.",train,0,1
"2-chloro-3-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline and 3-bromo-5-chloroaniline react together to produce 3-chloro-5-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline.",train,1,0
"(2,3,4,5,6-pentafluorophenyl) 2,2,2-trifluoroacetate and 5-nitro-1h-indole-2-carboxylic acid react together to produce (2,3,4,5,6-pentafluorophenyl) 5-nitro-1h-indole-2-carboxylate.",train,1,0
Ethyl 2-chloropyridine-3-carboxylate and o-[[4-(trifluoromethyl)phenyl]methyl]hydroxylamine react together in the presence of oxidane to produce ethyl 2-[[4-(trifluoromethyl)phenyl]methoxyamino]pyridine-3-carboxylate.,train,1,0
"3-[[6-cyclopropyl-3-(pyrimidin-5-ylamino)pyridine-2-carbonyl]amino]pyridine-4-carboxylic acid and 2,2-dimethylpyrrolidine react together to produce 6-cyclopropyl-n-[4-(2,2-dimethylpyrrolidine-1-carbonyl)pyridin-3-yl]-3-(pyrimidin-5-ylamino)pyridine-2-carboxamide.",train,1,0
"[(3r,6s)-6-[(2-methylpropan-2-yl)oxycarbonylamino]-7-oxoazepan-3-yl] cyclohexanecarboxylate and 2,2,2-trifluoroacetic acid react together in the presence of dichloromethane to produce [(3r,6s)-6-amino-7-oxoazepan-3-yl] cyclohexanecarboxylate.",train,0,1
Tert-butyl 4-hydroxy-3-(prop-2-enoxycarbonylamino)butanoate and cyclohexylmethanol react together to produce prop-2-enyl n-[2-(cyclohexylmethoxy)-5-oxooxolan-3-yl]carbamate.,train,1,0
"1,1-diethoxy-n,n-dimethylmethanamine and 1-benzyl-1,4,7,10-tetrazacyclododecane react together in the presence of benzene to produce 10-benzyl-1,4,7,10-tetrazatricyclo[5.5.1.04,13]tridecane.",train,0,1
5-chloro-2-methyl-1h-indole and 1-iodo-4-(methoxymethoxy)benzene react together to produce 5-chloro-1-[4-(methoxymethoxy)phenyl]-2-methylindole.,train,1,0
"1-(5-bromothiophen-2-yl)sulfonylpyrrole and [3,5-bis(trifluoromethyl)phenyl]boronic acid react together to produce 1-[5-[3,5-bis(trifluoromethyl)phenyl]thiophen-2-yl]sulfonylpyrrole.",train,0,1
Tert-butyl n-[(2r)-1-hydroxybutan-2-yl]carbamate and 2-chloro-3-methyl-4-(1h-pyrazol-5-yl)benzonitrile react together to produce 4-[1-[(2r)-2-aminobutyl]pyrazol-3-yl]-2-chloro-3-methylbenzonitrile.,train,1,0
"5-[(3,4-dimethoxyphenyl)methyl]-[1,2,4]triazolo[1,5-c]quinazolin-2-amine and 5-[(3,5-dimethoxyphenyl)methyl]-[1,2,4]triazolo[1,5-c]quinazolin-2-amine react together to produce 4-[(2-amino-[1,2,4]triazolo[1,5-c]quinazolin-5-yl)methyl]benzene-1,2-diol.",test,1,0
"Ethyl 3-bromo-2-oxopropanoate and n-ethyl-2,2,2-trifluoroethanethioamide react together in the presence of oxolane, dichloromethane, oxidane to produce ethyl 2-(trifluoromethyl)-1,3-thiazole-4-carboxylate.",train,1,0
Ethyl n-(sulfanylidenemethylidene)carbamate and 4-[(2-ethoxy-2-methylpropyl)amino]-1h-imidazole-5-carboxamide react together in the presence of dichloromethane to produce 3-(2-ethoxy-2-methylpropyl)-2-sulfanylidene-7h-purin-6-one.,train,1,0
"N-[2-(4-hydroxyphenyl)-4-oxo-3-phenylmethoxychromen-6-yl]acetamide and chlorane react together in the presence of methanol, chloroform to produce chlorane.",train,0,1
"1-[3-[(4-chlorophenyl)methyl]-8-azabicyclo[3.2.1]octan-8-yl]propan-2-amine and 5-isocyanato-1,2,3-trimethoxybenzene react together in the presence of dichloromethane to produce 5-hydroxy-2-azabicyclo[2.2.2]octan-3-one.",train,1,0
1-(2-methoxyphenyl)piperazine and phenyl n-[3-(5-ethyl-2-methoxy-6-methylpyridin-3-yl)propyl]carbamate react together to produce n-[3-(5-ethyl-2-methoxy-6-methylpyridin-3-yl)propyl]-4-(2-methoxyphenyl)piperazine-1-carboxamide.,train,1,0
"2-chloro-1,1,1-trimethoxyethane and n-(3-chlorophenyl)-6-hydrazinylpyridazin-3-amine react together in the presence of ethoxyethane, chlorane to produce 3-(chloromethyl)-n-(3-chlorophenyl)-[1,2,4]triazolo[4,3-b]pyridazin-6-amine.",train,0,1
"Tert-butyl n-(piperidin-3-ylmethyl)carbamate and 4-[4-chloro-6-[2-(difluoromethyl)-4-methoxybenzimidazol-1-yl]-1,3,5-triazin-2-yl]morpholine react together to produce tert-butyl n-[[1-[4-[2-(difluoromethyl)-4-methoxybenzimidazol-1-yl]-6-morpholin-4-yl-1,3,5-triazin-2-yl]piperidin-3-yl]methyl]carbamate.",train,0,1
Chlorane and (3r)-n-methyl-3-(2-methylphenoxy)-3-phenylpropan-1-amine react together in the presence of butyl acetate to produce chlorane.,train,0,1
"Benzenesulfonyl chloride and 3-ethyl-4-methyl-1,2-oxazol-5-amine react together to produce n-(3-ethyl-4-methyl-1,2-oxazol-5-yl)benzenesulfonamide.",train,1,0
Dimethyl sulfate and 2-chloro-6-fluorobenzenecarbothioamide react together in the presence of toluene to produce methyl 2-chloro-6-fluorobenzenecarboximidothioate.,train,0,1
"Pyridin-4-ylboronic acid and (8s,11r,13s,14s,16r,17s)-11-(4-bromophenyl)-17-(cyclopropanecarbonyl)-13,16-dimethyl-2,6,7,8,11,12,14,15,16,17-decahydro-1h-cyclopenta[a]phenanthren-3-one react together to produce (8s,11r,13s,14s,16r,17s)-17-(cyclopropanecarbonyl)-13,16-dimethyl-11-(4-pyridin-4-ylphenyl)-2,6,7,8,11,12,14,15,16,17-decahydro-1h-cyclopenta[a]phenanthren-3-one.",train,1,0
"1-[3-[(7-fluoroquinolin-6-yl)methyl]imidazo[1,2-b]pyridazin-6-yl]ethanone and methanesulfonohydrazide react together to produce n-[(z)-1-[3-[(7-fluoroquinolin-6-yl)methyl]imidazo[1,2-b]pyridazin-6-yl]ethylideneamino]methanesulfonamide.",train,1,0
"4-chloroaniline and 3-hydroxy-1h-pyridin-2-one react together in the presence of propan-2-one, oxidane to produce 5-(4-chloroanilino)-6-(4-chlorophenyl)iminopyridine-2,3-dione.",train,1,0
"3,4,5-trimethoxybenzoyl chloride and 4-(4-methoxyphenyl)-5-(2-phenylethyl)-1,3-thiazol-2-amine react together to produce 3,4,5-trimethoxy-n-[4-(4-methoxyphenyl)-5-(2-phenylethyl)-1,3-thiazol-2-yl]benzamide.",train,1,0
"4-(chloromethyl)-2-phenyl-1,3-oxazole and 4-(4-imidazol-1-ylbutyl)phenol react together to produce 4-[[4-(4-imidazol-1-ylbutyl)phenoxy]methyl]-2-phenyl-1,3-oxazole.",train,0,1
"(6r,7r)-3-(acetyloxymethyl)-7-amino-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid and n-methyl-2-(5-sulfanylidene-2h-tetrazol-1-yl)acetamide react together to produce (6r)-7-amino-3-[[1-[2-(methylamino)-2-oxoethyl]tetrazol-5-yl]sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid.",train,1,0
