smiles,split,high_yielding,not_high_yielding
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1.O=C1C=CC(=O)O1>c1ccncc1>O=C(O)/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,train,0,1
Cc1ccc(S(=O)(=O)n2ccc3c(NC4CCNCC4)nc(Nc4ccc(C(N)=O)cc4)nc32)cc1.N#CCC(=O)O>CCOC(C)=O.CN(C)C=O.ClCCl.O.O=C(Cl)C(=O)Cl>Cc1ccc(S(=O)(=O)n2ccc3c(NC4CCN(C(=O)CC#N)CC4)nc(Nc4ccc(C(N)=O)cc4)nc32)cc1,train,1,0
CC(C)(C)SSCC(=O)O.Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1>C1CCOC1.CC(C)COC(=O)Cl.CN1CCOCC1.CO.ClCCl>CC(C)(C)SSCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,train,0,1
CCCCCCCCCCCCCCCCCCOc1cccc(CC(=O)O)c1.COC(=O)CNCC(=O)OC>CCN(CC)CC.ClCCl.O=S(Cl)Cl>CCCCCCCCCCCCCCCCCCOc1cccc(CC(=O)N(CC(=O)OC)CC(=O)OC)c1,train,0,1
COc1ccc(NCCN)c(C)n1.O=C(O)/C=C/C(F)(F)F>CCN(C(C)C)C(C)C.ClCCl.O=C(Cl)C(=O)Cl>COc1ccc(NCCNC(=O)/C=C/C(F)(F)F)c(C)n1,train,0,1
C/C(=C\c1ccccc1)C(=O)O.[N-]=[N+]=NCCN>CCN(CC)CC.ClCCl.O=C(Cl)C(=O)Cl>C/C(=C\c1ccccc1)C(=O)NCCN=[N+]=[N-],train,1,0
O=C(O)C1CC2C=CC1C2.OCCN1CCOCC1>CCN(CC)CC.O=S(Cl)Cl>O=C(OCCN1CCOCC1)C1CC2C=CC1C2,train,1,0
N#CCCN.O=C(O)C1=CC(CF)(CF)Oc2ccc(C(F)(F)F)cc21>C1CCOC1>N#CCCNC(=O)C1=CC(CF)(CF)Oc2ccc(C(F)(F)F)cc21,train,1,0
COC(=O)CCCCCN.O=C(O)/C=C/C=C/c1ccccc1[N+](=O)[O-]>C1CCOC1.CCN(CC)CC.Cl>COC(=O)CCCCCNC(=O)/C=C/C=C/c1ccccc1[N+](=O)[O-],train,1,0
C1COCCO1.CCCC(CCC)(CCC)C(N)=O>CCCCON=O.Cl.[K+].[OH-]>CCCC(CCC)(CCC)C(=O)O,train,1,0
CC#CC(CC(N)=O)c1ccc(OCc2ccccc2C)cc1>CN(C)C=O.O=S(Cl)Cl>CC#CC(CC#N)c1ccc(OCc2ccccc2C)cc1,train,1,0
CC(C)(C)OC(=O)NC[C@H]1CN(c2ccc3c(c2)CCNC3)C(=O)O1.O=Cn1nnc2ccccc21>C1CCOC1>CC(C)(C)OC(=O)NC[C@H]1CN(c2ccc3c(c2)CCN(C=O)C3)C(=O)O1,train,1,0
CC(C)Nc1nc2c(nc1N1CCC(Oc3ccc(F)cc3F)CC1)CCNC2.CCC(=O)OC(=O)CC>CCN(C(C)C)C(C)C.ClCCl>CCC(=O)N1CCc2nc(N3CCC(Oc4ccc(F)cc4F)CC3)c(NC(C)C)nc2C1,train,1,0
CN.COC(=O)C(C(=O)OC)N(C)Cc1ccccc1>CO>CNC(=O)C(C(=O)OC)N(C)Cc1ccccc1,train,0,1
N#CCCN.O=C(O)C1=CC(CF)(CF)Oc2ccc(C(F)(F)F)cc21>C1CCOC1.O=C([O-])[O-].[K+]>N#CCCNC(=O)C1=CC(CF)(CF)Oc2ccc(C(F)(F)F)cc21,train,1,0
CC1NCCn2cccc21.O=C1CCC(=O)O1>C1CCOC1>CC1c2cccn2CCN1C(=O)CCC(=O)O,train,0,1
Cc1cccnn1.c1ccc(-c2cc3ccccn3n2)cc1>CCOC(=O)Cl.ClCCl>Cc1nnccc1-c1c(-c2ccccc2)nn2ccccc12,train,0,1
C=C(C)C(=O)O.Nc1ccc(O)c(C(=O)O)c1>CC#N.CCN(CC)CC.CCOC(=O)Cl.Cl>C=C(C)C(=O)Nc1ccc(O)c(C(=O)O)c1,train,1,0
NC(=O)c1cc(Oc2cc(F)c(N)cc2F)ccn1.O=C(O)C1(C(=O)OCc2ccccc2)CC1>C1CCOC1.CN1CCOCC1.O=S(Cl)Cl>NC(=O)c1cc(Oc2cc(F)c(NC(=O)C3(C(=O)OCc4ccccc4)CC3)cc2F)ccn1,train,1,0
CS(N)(=O)=O.O=C(O)CCCC[C@@H]1CCSS1>CN(C)C=O.[H-].[Na+]>CS(=O)(=O)NC(=O)CCCC[C@@H]1CCSS1,train,0,1
COc1ccc(C=CC(=O)O)cc1OC1CCCC1.NN>Cc1ccccc1.O>COc1ccc(C2CC(=O)NN2)cc1OC1CCCC1,train,0,1
CC(=O)N=CN(C)C.NNc1cc(F)ccc1Br>C1CCOC1.CC(=O)O.Cl>CC(=O)N/C=N/Nc1cc(F)ccc1Br,train,1,0
Nc1ccc(Cl)cc1Cl.O=Cn1nnc2ccccc21>C1CCOC1>O=CNc1ccc(Cl)cc1Cl,train,1,0
CC#CC(=O)O.COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1N>C1CCOC1.CC(C)COC(=O)Cl.CN1CCOCC1>CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,train,0,1
CCC(=O)O.NC1CCc2c(Br)cncc21>CCN=C=NCCCN(C)C.ClCCl.O=P([O-])(O)O.[K+]>CCC(=O)NC1CCc2c(Br)cncc21,train,0,1
COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1CC1CCNCC1.O=C1CCC(=O)O1>C1CCOC1.CCN(CC)CC.Cl>COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1CC1CCN(C(=O)CCC(=O)O)CC1,train,1,0
CC(=O)NC[C@H]1CN(c2ccc3c(c2)CC(CO[Si](C)(C)C(C)(C)C)N3)C(=O)O1.O=Cn1nnc2ccccc21>C1CCOC1>CC(=O)NC[C@H]1CN(c2ccc3c(c2)CC(CO[Si](C)(C)C(C)(C)C)N3C=O)C(=O)O1,train,1,0
CCCCCCCCCCCCCCCCCC(=O)NCO.NC(=O)CCSc1ccc(O)cc1>C1CCOC1.Cl.O>CCCCCCCCCCCCCCCCCC(=O)NCNC(=O)CCSc1ccc(O)cc1,train,1,0
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O.COC(=O)[C@@H]1CCCN1>CC(C)(C)C(=O)Cl.CCN(CC)CC.Cl.ClCCl>COC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C,train,1,0
CCNCC.FC(F)=C(F)C(F)(F)F>ClCCl>CCN(CC)C(F)(F)C(F)C(F)(F)F,train,1,0
CNOC.O=C(Cl)C1CCOCC1>CN1CCOCC1.Cl.ClCCl>CON(C)C(=O)C1CCOCC1,train,1,0
CC1(C)CC(C)(C)CC(O)(C(F)(F)C(=O)O)C1.c1cncc(OCc2cc([C@@H]3CCCN3)no2)c1>C1CCOC1.CCN(CC)CC.CCOC(=O)Cl.O=C([O-])O.[Na+]>CC1(C)CC(C)(C)CC(O)(C(F)(F)C(=O)N2CCC[C@H]2c2cc(COc3cccnc3)on2)C1,train,0,1
CC1(C)CC2CC(C)(CN2C(=O)c2ccc(OC3CCC(C(=O)O)CC3)cc2)C1.CN(C)C=O>ClCCl.O=S(Cl)Cl>CC1(C)CC2CC(C)(CN2C(=O)c2ccc(OC3CCC(C(N)=O)CC3)cc2)C1,train,1,0
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)O)c1nnc(C)n1-2.Nc1ncccn1>CC(Cl)Cl.Cn1cc[n+](C)c1Cl.[Cl-].c1ccncc1>Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)Nc1ncccn1)c1nnc(C)n1-2,train,0,1
C=C1CC(=O)OC1=O.[NH4+]>C1CCOC1.[OH-]>C=C(CC(N)=O)C(=O)O,train,0,1
CNC.O=C(O)C12CC3CC(C1)CC([N+](=O)[O-])(C3)C2>CC(=O)Cl.CN(C)C=O>CN(C)C(=O)C12CC3CC(C1)CC([N+](=O)[O-])(C3)C2,train,1,0
CN(C)[C@H]1CCNC1.COc1ccc(CS[C@H]2C[C@@H](C(=O)O)N(C(=O)OCc3ccc([N+](=O)[O-])cc3)C2)cc1>C1CCOC1.CC#N.CC(C)(C)C(=O)Cl.CCN(C(C)C)C(C)C.CCN(CC)CC.O=C(O)C(F)(F)F>COc1ccc(CS[C@H]2C[C@@H](C(=O)N3CC[C@H](N(C)C)C3)N(C(=O)OCc3ccc([N+](=O)[O-])cc3)C2)cc1,train,1,0
CCOC(=O)[C@H](C)N.COC(=N)c1cccnc1>C1CCOC1.CCN(CC)CC.Cl>CC1N=C(c2cccnc2)NC1=O,train,0,1
CCOC(=O)CC1c2cc(Cl)ccc2C(=O)N1c1ccc(OC)cc1.CN1CCNCC1>O>COc1ccc(N2C(=O)c3ccc(Cl)cc3C2CC(=O)N2CCN(C)CC2)cc1,train,1,0
O=C(O)C1CCC(F)(F)CC1.[NH4+]>C1CCOC1.CN(C)C=O.ClCCl.O.O=C(Cl)C(=O)Cl.[Cl-].[Na+].[OH-]>NC(=O)C1CCC(F)(F)CC1,train,1,0
CCOCC(=O)O.NC1CCN(C[C@@]23C[C@@H](c4ccccc42)c2ccc(Cl)cc23)CC1>CCN=C=NCCCN(C)C.CN(C)c1ccccn1.Cl.ClCCl.[Na+].[OH-]>CCOCC(=O)NC1CCN(C[C@@]23C[C@@H](c4ccccc42)c2ccc(Cl)cc23)CC1,train,1,0
CC#CC(=O)O.N#Cc1cnc2ccc(N)cc2c1Nc1ccc(Br)c(Br)c1>C1CCOC1.CC(C)COC(=O)Cl.CN1CCOCC1>CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(Br)c(Br)c3)c2c1,train,0,1
CC(C)Nc1nc2c(nc1N1CCN(Cc3ccc(F)cc3F)CC1)CCNC2.CCC(=O)OC(=O)CC>CCN(C(C)C)C(C)C.ClCCl>CCC(=O)N1CCc2nc(N3CCN(Cc4ccc(F)cc4F)CC3)c(NC(C)C)nc2C1,train,1,0
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1.O=[N+]([O-])C(CO)(CO)CO>CC(C)=O.CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)c1ccncc1.Cl>COc1ccc2cc([C@H](C)C(=O)OCC(CO)(CO)[N+](=O)[O-])ccc2c1,train,0,1
CCOC(=O)C1CNCCc2c1[nH]c1ccccc21.CN>C1CCOC1.CN.Cl>CNC(=O)C1CNCCc2c1[nH]c1ccccc21,train,0,1
COc1ccc(CS[C@H]2C[C@@H](C(=O)O)N(C(=O)OCc3ccc([N+](=O)[O-])cc3)C2)cc1.c1ncn(C2CNC2)n1>C1CCOC1.CC#N.CC(C)(C)C(=O)Cl.CCN(C(C)C)C(C)C.CCN(CC)CC.Cl.c1nc[nH]n1>COc1ccc(CS[C@H]2C[C@@H](C(=O)N3CC(n4cncn4)C3)N(C(=O)OCc3ccc([N+](=O)[O-])cc3)C2)cc1,train,0,1
CNC.O=C(O)C1CC(F)(F)C1>C1CCOC1.CN(C)C=O.ClCCl.O=C(Cl)C(=O)Cl>CN(C)C(=O)C1CC(F)(F)C1,train,1,0
CCCC1CC1(C(=O)[O-])C(=O)OC.Cc1cc(Br)ccc1N>CCN(CC)CC.CCOC(=O)Cl>CCCC1CC1(C(=O)Nc1ccc(Br)cc1C)C(=O)OC,train,0,1
CC(=O)c1csc(N)n1.C[C@@H](c1ccccc1)[C@H](NC(=O)OC(C)(C)C)C(=O)F>C1CCOC1.CCOC(C)=O.CN1CCOCC1>CC(=O)c1csc(NC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)c2ccccc2)n1,train,1,0
N[C@@H]1CCCc2cccnc21.O=CCCCN1C(=O)c2ccccc2C1=O>C1CCOC1.O=C([O-])[O-].[K+]>O=C1c2ccccc2C(=O)N1CCCCN[C@@H]1CCCc2cccnc21,train,1,0
COc1ccc(CN)cc1.O=C(OC(=O)C(F)(F)F)C(F)(F)F>C1CCOC1.CN1CCOCC1>COc1ccc(CNC(=O)C(F)(F)F)cc1,train,1,0
CC(C)(C)[Si](C)(C)OCC#CC(=O)O.N#Cc1cnc2ccc(N)cc2c1Nc1cccc(Br)c1>C1CCOC1.CC(C)COC(=O)Cl.CCOC(C)=O.CN1CCOCC1.c1ccncc1>CC(C)(C)[Si](C)(C)OCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,train,0,1
CC1=C(C(N)=O)C(c2cccc([N+](=O)[O-])c2)n2ccnc2N1>CN(C)C=O.ClC(Cl)Cl.O=S(Cl)Cl>CC1=C(C#N)C(c2cccc([N+](=O)[O-])c2)n2ccnc2N1,train,0,1
CN(C)C=O.O=C(O)CCc1ccc(Br)cc1>C1CCOC1.CN.ClCCl.O.O=C(Cl)C(=O)Cl>CNC(=O)CCc1ccc(Br)cc1,train,0,1
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CC(=O)O.CN1CCNCC1>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CC(=O)N1CCN(C)CC1,train,1,0
N.O=C(O)/C=C/c1ccc(C(c2cc(F)ccc2F)S(=O)(=O)c2ccc(Cl)cc2)nc1>CN(C)C=O.ClCCl.O=S(Cl)Cl>NC(=O)/C=C/c1ccc(C(c2cc(F)ccc2F)S(=O)(=O)c2ccc(Cl)cc2)nc1,train,0,1
CCCCNC1CC(C)(C)N(OC2CCCCC2)C(C)(C)C1.O=C1CCC(=O)O1>C1CCOC1.CCN(CC)CC.CCOC(C)=O>CCCCN(C(=O)CCC(=O)O)C1CC(C)(C)N(OC2CCCCC2)C(C)(C)C1,train,0,1
COC(=O)C1=CCCN(C(=O)OC(C)(C)C)C1.Nc1ccccc1Br>C[Al](C)C.ClCCl>CC(C)(C)OC(=O)N1CCC=C(C(=O)Nc2ccccc2Br)C1,train,0,1
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CC(=O)O.OC1CCCNC1>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CC(=O)N1CCCC(O)C1,train,1,0
CN(C)C=O.N#Cc1ccc(N(CCF)CC(=O)O)cc1C(F)(F)F>ClCCl.N.O=C(Cl)C(=O)Cl>N#Cc1ccc(N(CCF)CC(N)=O)cc1C(F)(F)F,train,0,1
CN(C)C=O.COC(=O)N(CC(=O)O)C(=O)c1c(F)ccc2c(C(F)(F)F)c(OC)ccc12>ClCCl.O=C(Cl)C(=O)Cl>COC(=O)N(CC(N)=O)C(=O)c1c(F)ccc2c(C(F)(F)F)c(OC)ccc12,train,0,1
CCOC(=O)CCCNC(=O)Nc1nc2ccc(Br)cc2s1.CN1CCNCC1>C1CCOC1>CN1CCN(C(=O)CCCNC(=O)Nc2nc3ccc(Br)cc3s2)CC1,train,0,1
COc1ccc(CCN)cc1OC.Cc1ccc(CC(=O)O)cc1>CCN(C(C)C)C(C)C.CCOC(C)=O.CN(C)C=O.Cc1ccccc1.O.O=S(Cl)Cl>COc1ccc(CCNC(=O)Cc2ccc(C)cc2)cc1OC,train,0,1
Cc1onc(C(=O)NC(C)(C)C)c1C(=O)O>CN(C)c1ccccn1.CN1CCOCC1.ClCCl>Cc1onc2c1C(=O)N(C(C)(C)C)C2=O,train,1,0
CC(=O)OC(C)=O.Cc1cc(C)c(-c2nc3c([nH]2)CNCC3)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1>CCOC(C)=O.CN(C)C=O>CC(=O)N1CCc2nc(-c3cc(C(=O)N4CCC(c5ccc(C#N)cc5)CC4)c(C)cc3C)[nH]c2C1,train,0,1
CC(=O)O.C[C@H](Nc1cc2c(cc1CN)ncn2-c1cc(C2CC2)[nH]n1)c1ccc(F)cc1>C1CCOC1.ClCCl>CC(=O)NCc1cc2ncn(-c3cc(C4CC4)[nH]n3)c2cc1N[C@@H](C)c1ccc(F)cc1,train,1,0
CNC.CON=C(C)C(=NOCc1ccccc1)C(=O)O>CN(C)C=O.Cc1ccccc1.O.O=S(Cl)Cl>CON=C(C)C(=NOCc1ccccc1)C(=O)N(C)C,train,0,1
CCOC(=O)CNNC(=O)OC(C)(C)C.O=C1CCC(=O)O1>CN(C)C=O>CCOC(=O)CN(NC(=O)OC(C)(C)C)C(=O)CCC(=O)O,train,0,1
CC(C)(C)N.N#Cc1ccc(CCC(=O)O)cc1>CCN(CC)CC.Cc1ccccc1.ClCCl.O=S(Cl)Cl>CC(C)(C)NC(=O)CCc1ccc(C#N)cc1,train,0,1
NC(=O)c1cc(Oc2ccc(N)c(F)c2)ccn1.O=C(O)C1(C(=O)Nc2ccc(F)cc2)CC1>C1CCOC1.CCN(CC)CC.O=S(Cl)Cl>NC(=O)c1cc(Oc2ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)c(F)c2)ccn1,train,0,1
NC(CS)CN1CCN(C(=O)c2cccc3ccccc23)Cc2cc(-c3ccccc3)ccc21.O=C1CC[C@@H](C(=O)O)N1>CCN(C(C)C)C(C)C.Cl.ClCCl.O=S(Cl)Cl.c1ccncc1>O=C1CCC(C(=O)N2CCN(C(=O)c3cccc4ccccc34)Cc3cc(-c4ccccc4)ccc32)N1,train,0,1
OC(c1ccc(OC(F)(F)F)cc1)c1nc2cc(F)ccc2[nH]1.Oc1cccnc1>C1CCOC1.O=S(Cl)Cl.[K+].[Na+].[OH-].c1ccncc1>Fc1ccc2[nH]c(C(Oc3cccnc3)c3ccc(OC(F)(F)F)cc3)nc2c1,train,0,1
COC(=O)CN.CSC(=S)c1cccnc1>CCN(CC)CC.CO.Cl.O>COC(=O)CNC(=S)c1cccnc1,train,0,1
[NH-]C(=O)[C@H](Cc1ccccc1)NC(=O)CN>CC(=O)[O-].CC(C)COC(=O)Cl.CCN(CC)CC.CCOC(C)=O.CN(C)C=O>NCC(=O)N[C@@H](Cc1ccccc1)C(N)=O,train,1,0
COC(=O)C1=CCCN(C(=O)OC(C)(C)C)C1.Nc1ccc(F)cc1Br>C[Al](C)C.ClCCl>CC(C)(C)OC(=O)N1CCC=C(C(=O)Nc2ccc(F)cc2Br)C1,train,0,1
CNC.OCc1nc2cc(-c3nc4ccccc4o3)ccc2n1C1CCOCC1>C1CCOC1.CN(C)C=O.ClCCl.O=C(Cl)C(=O)Cl.[I-].[Na+]>CN(C)Cc1nc2cc(-c3nc4ccccc4o3)ccc2n1C1CCOCC1,train,0,1
CC(=O)N[C@@H](C(=O)O)C(C)C.Nc1ccc(-c2ncc(C(=O)O)c(O)n2)cc1>CC(=O)N(C)C.CC(C)COC(=O)Cl.CCN(CC)CC.CN1CCOCC1.ClCCl>CC(=O)N[C@@H](C(=O)Nc1ccc(-c2ncc(C(=O)O)c(O)n2)cc1)C(C)C,train,0,1
CC(C)(C)NS(=O)(=O)c1ccccc1-c1ccc(N)cc1.COC(=O)/C=C(\c1cccc(C#N)c1)C(C)C>CCCCCC.C[Al](C)C.ClCCl>CC(C)/C(=C/C(=O)Nc1ccc(-c2ccccc2S(=O)(=O)NC(C)(C)C)cc1)c1cccc(C#N)c1,train,1,0
Nc1ccc(-c2ncc(C(=O)O)c(O)n2)cc1.O=C1CCC(C(=O)O)N1>CCN(CC)CC.CN(C)C=O.ClCCl.O=S(Cl)Cl>O=C1CCC(C(=O)Nc2ccc(-c3ncc(C(=O)O)c(O)n3)cc2)N1,train,1,0
C1COCCN1.Cc1ccc(N(C(=O)c2ccco2)C2CCN(CCC3(CC(=O)O)CCCCC3)CC2)nc1>CN(C)C=O.ClCCl.O=C(Cl)C(=O)Cl>Cc1ccc(N(C(=O)c2ccco2)C2CCN(CCC3(CC(=O)N4CCOCC4)CCCCC3)CC2)nc1,train,0,1
CNC1c2ccccc2CCC1N1CCCC1.O=C(O)Cc1ccc([N+](=O)[O-])cc1>>CN(C(=O)Cc1ccc([N+](=O)[O-])cc1)[C@@H]1c2ccccc2CC[C@H]1N1CCCC1,train,1,0
CCCCCCCC/C=C\CCCCCCCC(=O)O.CCNCC>ClCCl.O.O=C(Cl)C(=O)Cl>CCCCCCCC/C=C\CCCCCCCC(=O)N(CC)CC,train,1,0
CC(=O)OC(C)=O.N#Cc1ccn2ncc(-c3ncc4[nH]c(=O)n([C@H]5CCCNC5)c4n3)c2c1>CN(C)C=O.Cl>CC(=O)N1CCC[C@H](n2c(=O)[nH]c3cnc(-c4cnn5ccc(C#N)cc45)nc32)C1,train,0,1
CC#CC(=O)O.N#Cc1cnc2ccc(N)cc2c1Nc1ccc(F)c(Cl)c1>C1CCOC1.CC(C)COC(=O)Cl.CN1CCOCC1>CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,train,0,1
NC(=O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1.[OH-]>Cl.O.[Na+]>O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,train,1,0
Nc1ccc(OC(F)(F)F)cc1.O=Cn1nnc2ccccc21>C1CCOC1>O=CNc1ccc(OC(F)(F)F)cc1,train,1,0
CC#CC(=O)O.N#Cc1cnc2ccc(N)cc2c1Nc1cccc(Cl)c1>C1CCOC1.CC(C)COC(=O)Cl.CN(C)C=O.CN1CCOCC1.O>CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Cl)c3)c2c1,train,1,0
CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCOC(=O)CNCc1ccccc1>CC(C)(C)C(=O)Cl.CCN(C(C)C)C(C)C.ClCCl>CCOC(=O)CN(Cc1ccccc1)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C,train,1,0
CC1=CC(=O)OC1=O.Nc1ccc(N)cc1>C1CCOC1>C/C(=C/C(=O)Nc1ccc(N)cc1)C(=O)O,train,1,0
O=C(O)CC[C@H](NCc1ccccc1)C(=O)O>O>O=C(O)[C@@H]1CCC(=O)N1Cc1ccccc1,train,1,0
COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(N)=O)CC4)cc2)CC3)cc1>CN(C)C=O.O=S(Cl)Cl>COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C#N)CC4)cc2)CC3)cc1,train,1,0
CCN=C=NCCCN(C)C.O=C1COc2ccc(C(=O)O)cc2N1>CC#N.CCN(CC)CC.CCO.CN(C)c1ccncc1.Cl.ClCCl.O.O=C(O)C(F)(F)F.On1nnc2ccccc21>CCOC(=O)c1ccc2c(c1)NC(=O)CO2,train,1,0
CC#CC(=O)O.CC(C)c1cccc(Nc2c(C#N)cnc3ccc(N)cc23)c1>C1CCOC1.CC(C)COC(=O)Cl.CN(C)C=O.CN1CCOCC1.O>CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(C(C)C)c3)c2c1,train,0,1
CSCCC(NC(C)=O)C(=O)O.Nc1ccc(-c2ncc(C(=O)O)c(O)n2)cc1>CC(=O)N(C)C.CC(C)COC(=O)Cl.CCN(CC)CC.ClCCl>CSCCC(NC(C)=O)C(=O)Nc1ccc(-c2ncc(C(=O)O)c(O)n2)cc1,train,0,1
C=CC(=O)O.CC(C)(C)OC(=O)Nc1ccccc1N>CC(C)COC(=O)Cl.CN1CCOCC1.ClCCl>C=CC(=O)Nc1ccccc1NC(=O)OC(C)(C)C,train,0,1
CN(C)[C@@H]1CCNC1.COc1ccc(CS[C@H]2C[C@@H](C(=O)O)N(C(=O)OCc3ccc([N+](=O)[O-])cc3)C2)cc1>C1CCOC1.CC#N.CC(C)(C)C(=O)Cl.CCN(C(C)C)C(C)C.CCN(CC)CC.O=C(O)C(F)(F)F>COc1ccc(CS[C@H]2C[C@@H](C(=O)N3CC[C@@H](N(C)C)C3)N(C(=O)OCc3ccc([N+](=O)[O-])cc3)C2)cc1,train,1,0
CC#CC(=O)O.Cc1cccc(Nc2c(C#N)cnc3ccc(N)cc23)c1>C1CCOC1.CC(C)COC(=O)Cl.CN1CCOCC1.O>CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(C)c3)c2c1,train,0,1
CN(CC(=O)[O-])Cc1ccccc1.OCCBr>CCN=C=NCCCN(C)C.CN(C)c1ccncc1.Cl.ClCCl.[K+]>CN(CC(=O)OCCBr)Cc1ccccc1,train,0,1
CC#CC(=O)O.N#Cc1cnc2ccc(N)cc2c1Nc1cccc(Br)c1>C1CCOC1.CC(C)COC(=O)Cl.CN1CCOCC1.O.O=C([O-])O.[Cl-].[Na+]>CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,train,0,1
CC(C)[C@@H]1CSC(=S)N1C(=O)C[C@H](O)/C=C/CCSC(c1ccccc1)(c1ccccc1)c1ccccc1.CCOC(C)=O>C1CCOC1.Cl.O.[Li+].[OH-]>O=C(O)C[C@H](O)/C=C/CCSC(c1ccccc1)(c1ccccc1)c1ccccc1,train,1,0
COCCOCC#CC(=O)O.N#Cc1cnc2ccc(N)cc2c1Nc1cccc(Br)c1>C1CCOC1.CC(C)COC(=O)Cl.CN1CCOCC1.O=C([O-])O.[Na+]>COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,train,0,1
CC#CC(=O)O.Nc1cccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c1>C1CCOC1.CC(C)COC(=O)Cl.CN(C)C=O.CN1CCOCC1.O=C([O-])O.[Na+].c1ccncc1>CC#CC(=O)Nc1cccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c1,train,1,0
C=C(CN1CCOCC1)C(=O)O.N#Cc1cnc2ccc(N)cc2c1Nc1ccc(F)c(Cl)c1>C1CCOC1.CC(C)COC(=O)Cl.CN1CCOCC1.O=C([O-])O.[Na+].c1ccncc1>C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,train,0,1
CC(C)(CC(=O)O)c1cccc2c1OCC2.CNOC>Cl.ClCCl.O=S(Cl)Cl.c1ccncc1>CON(C)C(=O)CC(C)(C)c1cccc2c1OCC2,train,1,0
Nc1ccccc1O.O=C([O-])[C@@H]1O[C@H]1c1ccccc1>C1CCOC1.CC(C)COC(=O)Cl.CN1CCOCC1.[K+]>O=C(Nc1ccccc1O)[C@@H]1O[C@H]1c1ccccc1,train,1,0
COC(=O)CCC(O)C(=O)c1ccccc1.COC(=O)Cc1ccc(OCc2nc(-c3ccco3)oc2C)cc1>CCN=C=NCCCN(C)C.CN(C)C=O.CN(C)c1ccncc1.Cl>COC(=O)CCC(OC(=O)Cc1ccc(OCc2nc(-c3ccco3)oc2C)cc1)C(=O)c1ccccc1,train,1,0
Nc1ccc(Cl)c(Cl)c1.O=C(O)CCl>C1CCOC1>O=C(CCl)Nc1ccc(Cl)c(Cl)c1,train,0,1
Cc1ccc2c(Sc3cc(Cl)cc(Cl)c3)c(CCC(=O)O)[nH]c2c1.Cc1ccc2c(Sc3cc(Cl)cc(Cl)c3)c(CCC(N)=O)[nH]c2c1>CCCCCCN.CCN(CC)CC.O=C(Cl)C(=O)Cl>CCCCCCNC(=O)CCc1[nH]c2cc(C)ccc2c1Sc1cc(Cl)cc(Cl)c1,train,0,1
CC#CC(=O)O.N#Cc1cnc2ccc(N)cc2c1Nc1cccc(C(F)(F)F)c1>C1CCOC1.CC(C)COC(=O)Cl.CN1CCOCC1>CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(C(F)(F)F)c3)c2c1,train,0,1
